Domain,Full Name,Title,LinkedIn Profile,
https://beacons.ai,Brian Gumbel,President & Chief Operations Officer,https://www.linkedin.com/in/briangumbel
https://beacons.ai,Whitney Benner,Chief People Officer,https://www.linkedin.com/in/whitney-benner
http://beatthebomb.com,Alexander Patterson,Founder Chief Executive Officer,https://www.linkedin.com/in/alexander-patterson-51046a8
https://bedrockocean.com,Charles Chiau,"CEO, CTO, Co-Founder",https://www.linkedin.com/in/charleschiau
http://www.getbenepass.com,Noam Bacharach,Head of Operations & Workplace Experience,https://www.linkedin.com/in/noam-bacharach
http://www.getbenepass.com,Erica Raphael,VP of People,https://www.linkedin.com/in/erica-raphael-5b38787
https://joinbetter.com/,Naama Stauber Breckler,Co-Founder & CEO,https://www.linkedin.com/in/naamastauber
https://joinbetter.com/,Adam Breckler,Co-Founder & Head of Product,https://www.linkedin.com/in/adambreckler
https://www.betteromics.com,Angela Lai,CEO,https://www.linkedin.com/in/angela-lai-0441601
https://www.betteromics.com,Jack Menzel,CPO,https://www.linkedin.com/in/jack-menzel
https://www.betteromics.com,Chetan Patel,CTO,https://www.linkedin.com/in/chetan-patel-829642
https://www.betteryou.ai,Edwin Melendez,Founder,https://www.linkedin.com/in/edwin-melendezmn
https://bighappy.co/,Jason Sherry,Founder Chief Operating Officer,https://www.linkedin.com/in/jasonsherry1
https://bikky.com,Abhinav Kapur,"Co-Founder, CEO",https://www.linkedin.com/in/abhinavkapur
https://bikky.com,John Lucas,"Co-Founder, CTO",https://www.linkedin.com/today/author/jwlucas
https://bikky.com,Chris Thompson,"Co-Founder, Head of Revenue",https://www.linkedin.com/in/cthompson26
https://www.billgo.com,Dan Holt,"Co-Founder, CEO",https://www.linkedin.com/in/danielwholt
https://www.billgo.com,Eric Nelson,Chief Operating Officer,https://www.linkedin.com/in/eric-l-nelson-ab74338
https://www.billgo.com,Lindsay Stetina,SVP People Ops,https://www.linkedin.com/in/lindsay-stetina-phr-shrm-cp-9a301933
https://biocentriq.com,Syed Husain,Chief Executive Officer,https://www.linkedin.com/in/syedthusain
https://biocentriq.com,Gina Choi,Head of Human Resources,https://www.linkedin.com/in/gina-choi-biocentriq
https://smartgun.com,Kai Kloepfer,Founder Chief Executive Officer,https://www.linkedin.com/in/kaikloepfer
http://www.bionautlabs.com,Michael Shpigelmacher,CEO Founder,https://www.linkedin.com/in/michaelshpigelmacher
http://www.bionautlabs.com,Aviad Maizels,Executive Chairman Founder,https://il.linkedin.com/in/aviadmaizels
http://www.bionautlabs.com,Eran Oren,CTO Bionaut Israel,https://de.linkedin.com/in/eran-oren-8b521089
http://www.bionautlabs.com,Jack Weissberg,VP Quality Operations,https://www.linkedin.com/in/jack-weissberg-93a2451
https://getbite.com,Kim Reitzner,Former COO,https://www.linkedin.com/in/kim-reitzner-9a1274173
https://www.blackbird.xyz,Wasim Khaled,"CEO, Co-Founder",https://www.linkedin.com/in/wasimkhaled
https://www.blackbird.xyz,Dr. Naushad Uzzaman,"CTO, Co-Founder",https://www.linkedin.com/in/naushadzaman
https://www.blackbird.xyz,Radhika Shah Meade,Chief of Staff,https://www.linkedin.com/in/radshahmeade
https://www.blackbird.xyz,Nitin Pillai,"Vice President, Engineering",https://www.linkedin.com/posts/nitinpillai_nitin-pillai-vice-president-of-engineering-activity-7260644286537297922-hA3r
https://www.blackbird.xyz,Christina Cherniawsky,"Director, People & Culture",https://www.linkedin.com/in/ccherniawsky
https://www.blackcloak.io,Dr. Chris Pierson,Founder & CEO,https://www.linkedin.com/in/drchristopherpierson
https://www.blackcloak.io,Christopher Linde,Chief Operating Officer,https://www.linkedin.com/posts/cslinde_blackcloak-on-the-move-activity-6919703205706678272-OfXk
https://www.blackcloak.io,Aaron Wise,Chief Technology Officer,https://www.linkedin.com/in/aaronwise
https://www.blackcloak.io,Allison Owen,Chief of Staff,https://www.linkedin.com/in/owenac8
